system:index,Aridity_Index,Bacterivores,CliMond_Annual_Mean_Radiation,CliMond_Highest_Weekly_Radiation,CliMond_Lowest_Weekly_Radiation,CliMond_Radiation_Seasonality,CliMond_Radiation_of_Coldest_Quarter,CliMond_Radiation_of_Driest_Quarter,CliMond_Radiation_of_Warmest_Quarter,CliMond_Radiation_of_Wettest_Quarter,EVI,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Contrast_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Dissimilarity_EVI,EarthEnvTexture_Entropy_EVI,EarthEnvTexture_Evenness_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTexture_Maximum_EVI,EarthEnvTexture_Range_EVI,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTexture_Std_EVI,EarthEnvTexture_Uniformity_EVI,EarthEnvTexture_Variance_EVI,EarthEnvTopoMed_Eastness,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Hillshade,EarthEnvTopoMed_Northness,EarthEnvTopoMed_Slope,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Human_Development_Percentage,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,PET,Pixel_Lat,Pixel_Long,Population_Density,Predators,SG_Bulk_density_015cm,SG_CEC_015cm,SG_Clay_Content_015cm,SG_Coarse_fragments_015cm,SG_Depth_to_bedrock,SG_Probability_of_occurrence_of_R_horizon,SG_SOC_Content_015cm,SG_SOC_Stock_005cm_to_015cm,SG_Sand_Content_015cm,SG_Silt_Content_015cm,SG_Soil_pH_H2O_015cm,Total_Number,Unidentified,WWF_Biome,WorldClim2_Annual_Mean_Temperature,WorldClim2_Annual_Precipitation,WorldClim2_Isothermality,WorldClim2_Max_Temperature_of_Warmest_Month,WorldClim2_Mean_Diurnal_Range,WorldClim2_Mean_Temperature_of_Coldest_Quarter,WorldClim2_Mean_Temperature_of_Driest_Quarter,WorldClim2_Mean_Temperature_of_Warmest_Quarter,WorldClim2_Mean_Temperature_of_Wettest_Quarter,WorldClim2_Min_Temperature_of_Coldest_Month,WorldClim2_Precipitation_Seasonality,WorldClim2_Precipitation_of_Coldest_Quarter,WorldClim2_Precipitation_of_Driest_Month,WorldClim2_Precipitation_of_Driest_Quarter,WorldClim2_Precipitation_of_Warmest_Quarter,WorldClim2_Precipitation_of_Wettest_Month,WorldClim2_Precipitation_of_Wettest_Quarter,WorldClim2_Temperature_Annual_Range,WorldClim2_Temperature_Seasonality,.geo
000000000000000000c5,8046.0,89,173.50677490234375,205.2310028076172,141.83999633789062,0.11006689071655273,149.7535400390625,154.50083923339844,180.60699462890625,178.34722900390625,2188.429931640625,485.0,29911.0,3058.0,13453.0,22703.0,8583.0,4858.0,2321.0,611.0,15759.0,7499.0,151.0,1412.0,23709.0,-0.396485298871994,905.5,905.5,0.0963209718465805,2.432710886001587,138.125,600.0,10221.74609375,1028.5625,0.0,3917.971923828125,1192.0921630859375,2561.34423828125,433.8438415527344,782.9734497070312,3356.808349609375,3115.807373046875,2131.890380859375,5873.0,75.6875,1857.0,-19.554166793823242,46.412498474121094,147.0595703125,8.75,1302.4898681640625,8.867960929870605,25.448209762573242,9.063318252563477,181.0712127685547,26.794780731201172,11.951857566833496,15.773903846740723,62.49955749511719,11.90425968170166,59.54084777832031,1321.716875,0,1.0,22.012500762939453,1495.0,70.68822479248047,31.399999618530273,14.208333015441895,19.316665649414062,19.41666603088379,23.78333282470703,23.78333282470703,11.300000190734863,103.75967407226562,29.0,6.0,21.0,898.0,341.0,898.0,20.099998474121094,191.9886932373047,"{""type"":""Point"",""coordinates"":[46.412499805578776,-19.554165876198258]}"
0000000000000000011c,10010.0,508.25,149.97494506835938,196.42999267578125,125.99800109863281,0.1551637053489685,149.15823364257812,185.00938415527344,157.76869201660156,132.9025421142578,5187.7177734375,264.0,41897.0,2251.0,16333.0,26430.0,9224.0,4113.0,1361.0,700.0,17391.0,8028.0,190.0,804.0,29303.0,0.11590059101581573,138.0,138.0,-0.29198524355888367,8.996742248535156,82.75,9000.0,23210.53515625,591,63.0,6883.57958984375,348.3011474609375,4001.708984375,193.49658203125,546.4939575195312,3754.978515625,2133.185302734375,815.8220825195312,6460.5439453125,37.25,1768.9998779296875,8.920833587646484,99.4625015258789,107.083984375,8.75,1215.257080078125,14.061589241027832,29.591835021972656,15.217494010925293,199.47264099121094,14.69312858581543,24.899213790893555,32.90568542480469,45.68404769897461,24.623741149902344,52.588993072509766,1228.0,0,1.0,27.120832443237305,1771.0,78.52012634277344,33.099998474121094,9.108333587646484,26.350000381469727,27.316665649414062,28.183332443237305,26.566667556762695,21.5,56.483985900878906,460.0,28.0,124.0,326.0,289.0,763.0,11.599998474121094,74.66464233398438,"{""type"":""Point"",""coordinates"":[99.46250084314232,8.920832976513289]}"
00000000000000000475,9084.0,264.623333333333,98.83202362060547,222.2899932861328,6.71999979019165,0.7623385787010193,25.240314483642578,81.84449768066406,184.6167755126953,133.29144287109375,1735.1800537109375,1826.0,713073.0,2995.0,64799.0,29264.0,9898.0,1459.0,722.0,2893.0,26090.0,9216.0,778.0,581.0,536253.0,0.6200796365737915,100.0,100.0,0.10110660642385483,1.2762680053710938,164.58,0.0,7396.7841796875,1058.88666666667,40.0,3124.05029296875,1010.2555541992188,2249.36767578125,856.6503295898438,1035.215087890625,2031.4505615234375,1392.4285888671875,840.3275756835938,4450.42822265625,86.67,689.0,61.01250076293945,25.662500381469727,764.1473999023438,9.24,1019.9678344726562,14.660297393798828,15.947218894958496,12.55101203918457,200.0,11.538525581359863,53.69253921508789,53.95222854614258,45.36586380004883,38.6875114440918,52.42597198486328,1584.0,0,6.0,4.0625,626.0,23.577844619750977,20.299999237060547,7.875,-6.449999809265137,-2.6500000953674316,15.383333206176758,13.516666412353516,-13.100000381469727,31.998382568359375,126.0,32.0,99.0,212.0,81.0,221.0,33.400001525878906,880.8986206054688,"{""type"":""Point"",""coordinates"":[25.66250112706952,61.01250185207444]}"
0000000000000000046c,9234.0,574.09,97.70283508300781,218.91799926757812,7.036670207977295,0.7566878795623779,25.360557556152344,81.08328247070312,182.01792907714844,131.8505859375,1530.90283203125,2598.0,720553.0,2194.0,66616.0,29525.0,9845.0,1335.0,787.0,2958.0,25565.0,9185.0,782.0,541.0,476760.0,-0.2777871787548065,96.5,96.5,-4.5455115582626604E-7,0.8055034875869751,191.793333333333,0.0,5838.640625,564.093333333333,81.0,2670.376220703125,1054.5054931640625,1909.3521728515625,879.555908203125,1022.3051147460938,1707.4837646484375,1343.1580810546875,941.1946411132812,3684.2626953125,88.07,684.0,60.98749923706055,25.65416717529297,764.1473999023438,9.95,1123.3349609375,13.840815544128418,19.005695343017578,12.433507919311523,199.97552490234375,13.76019287109375,62.704185485839844,59.53097915649414,45.88198471069336,35.12388610839844,54.104949951171875,1428.0,0,6.0,4.020833492279053,632.0,23.81313133239746,20.0,7.858333110809326,-6.383333206176758,-2.5999999046325684,15.149999618530273,13.333333015441895,-13.0,31.74503517150879,127.0,32.0,102.0,213.0,81.0,223.0,33.0,870.6409912109375,"{""type"":""Point"",""coordinates"":[25.65416706720063,60.98749967246778]}"
00000000000000000539,9118.0,129,73.46501922607422,196.16000366210938,0.0,0.9854893088340759,9.572121620178223,9.572121620178223,152.76205444335938,95.44755554199219,-127.49736022949219,456.0,8447.0,-737.0,6388.0,15358.0,8172.0,7012.0,4222.0,240.0,9624.0,5529.0,66.0,2791.0,4217.0,-0.02965674176812172,242.5,242.5,0.45705705881118774,2.558699607849121,5.5,0.0,286.99999916111915,40.5,0.0,158.3821563720703,5633.4521484375,5396.42626953125,5794.05908203125,5742.25927734375,3361.45703125,1786.9716796875,1251.4140625,198.99999941607314,288.5,202.00001525878906,75.4625015258789,-89.62916564941406,0.0,93.5,1508.8719482421875,51.16544723510742,16.35089874267578,21.678102493286133,200.0,30.05145835876465,96.43231201171875,95.87405395507812,49.1133918762207,34.5361442565918,66.4139175415039,557.0,0,11.0,-18.162500381469727,185.0,12.562189102172852,8.100000381469727,5.891666889190674,-35.25,-35.25,1.9500000476837158,0.40000006556510925,-38.79999923706055,71.86119842529297,12.0,3.0,12.0,87.0,38.0,95.0,46.900001525878906,1548.5860595703125,"{""type"":""Point"",""coordinates"":[-89.62916634525396,75.46249973913217]}"
0000000000000000047e,8645.0,2311.5,92.83856203215583,212.75999455414006,4.525330067882766,0.8050541878982852,20.65860939472509,63.41317750406245,180.74623111895272,116.3684387464977,202.13592529296875,536.999999935086,81740.99999011173,390.9999999527055,21722.99999737237,26451.9999968002,9298.999998875131,3777.9999995428193,1294.9999998432788,736.999999910975,18094.999997811006,8162.999999012379,201.9999999754254,767.9999999072656,42476.99999486159,0.0,1.0,1.0,0.0,0.0,1985,0.0,1556.400024759319,2175.5,0.0,1854.396240234375,314.4616394042969,383.0127258300781,356.479248046875,368.93804931640625,220.9312744140625,140.78968811035156,76.9667739868164,1040.1999514030526,547.5,697.0,61.412498474121094,31.054166793823242,10.92042064666748,110.5,820.5,45.5,21.0,27.5,167.5,39.5,120.5,79.5,47.0,31.5,51.5,7130.0,0,98.0,4.008333206176758,603.0,24.037405014038086,18.899999618530273,7.2833333015441895,-5.266666889190674,1.716666579246521,14.416666984558105,14.083333015441895,-11.399999618530273,31.672161102294922,106.0,30.0,94.0,193.0,78.0,204.0,30.299999237060547,814.490478515625,"{""type"":""Point"",""coordinates"":[31.05416519752991,61.4124965938717]}"
000000000000000004f1,4423.0,254.46,77.97248840332031,171.54800415039062,2.466670036315918,0.7703465819358826,11.54478645324707,70.08317565917969,148.3180694580078,136.4297332763672,1863.79150390625,1310.0,475021.0,1320.0,53952.0,29439.0,9781.0,1726.0,806.0,1646.0,24080.0,9046.0,523.0,547.0,268098.0,0.1204025149345398,310.5,310.5,-0.24111409485340118,10.49445915222168,53.01,900.0,6854.48193359375,164.34,0.0,5333.3994140625,376.38665771484375,1473.7032470703125,373.6495361328125,450.24639892578125,1350.367919921875,745.3155517578125,310.837890625,4148.4619140625,22.97,664.0,64.77916717529297,-148.30416870117188,0.2514951825141907,14.14,857.5646362304688,22.550270080566406,7.811659336090088,11.113384246826172,174.42416381835938,29.808731079101562,122.93732452392578,94.02145385742188,27.96613121032715,63.77244186401367,55.78815460205078,508.9100036621094,0,6.0,-2.3999998569488525,294.0,21.492204666137695,19.399999618530273,9.649999618530273,-17.883333206176758,-8.833333015441895,13.666666984558105,13.666666984558105,-25.5,62.7562370300293,47.0,5.0,26.0,145.0,54.0,145.0,44.900001525878906,1312.1339111328125,"{""type"":""Point"",""coordinates"":[-148.3041672932026,64.77916693933491]}"
000000000000000005a7,5946.0,5863.75,142.15701293945312,249.50900268554688,53.91669845581055,0.45937052369117737,69.53824615478516,228.98153686523438,223.78607177734375,77.38054656982422,3428.572998046875,491.0,97594.0,446.0,24946.0,27556.0,9639.0,2984.0,972.0,945.0,20137.0,8573.0,232.0,673.0,51896.0,-0.15551826357841492,228.0,228.0,0.1802276372909546,5.483115196228027,1285.25,500.0,12522.0224609375,756.25,73.0,5927.369140625,599.2513427734375,2529.427001953125,304.84820556640625,623.1841430664062,2754.489501953125,2052.3505859375,1045.6251220703125,7845.17431640625,666.75,1224.0,43.27916717529297,11.579166412353516,57.388214111328125,156.5,1407.923095703125,23.281465530395508,33.419525146484375,12.60725212097168,200.0,6.708019256591797,16.08361053466797,28.937084197998047,26.04156494140625,40.752620697021484,75.81962585449219,8728.5,0,12.0,13.8125,728.0,34.401710510253906,26.899999618530273,9.391666412353516,5.900000095367432,22.21666717529297,22.21666717529297,10.233333587646484,-0.4000000059604645,29.134538650512695,182.0,29.0,123.0,123.0,93.0,254.0,27.299999237060547,665.89013671875,"{""type"":""Point"",""coordinates"":[11.579166201434532,43.27916530004028]}"
00000000000000000532,4874.0,502.18,68.83610534667969,170.6929931640625,0.1564520001411438,0.858871340751648,12.467205047607422,81.18408966064453,129.86810302734375,122.26026153564453,1175.809326171875,517.0,57268.0,3538.0,19339.0,26738.0,9472.0,3663.0,1076.0,692.0,19403.0,8442.0,219.0,741.0,46189.0,0.42538323998451233,767.5,767.5,-0.1340308040380478,1.5678906440734863,96.85,400.0761413574219,3682.77880859375,1406.11,0.0,2257.287841796875,4521.076171875,5112.74267578125,4591.646484375,4602.58203125,3412.66943359375,1569.2059326171875,693.8797607421875,2338.5771484375,82.5,484.0,68.62083435058594,-149.6125030517578,0.0,17.94,797.0669555664062,35.517948150634766,21.226036071777344,5.322904586791992,179.63690185546875,31.707565307617188,198.9108123779297,114.29759216308594,36.81220626831055,42.03670883178711,52.647865295410156,2105.580078125,0,11.0,-8.691666603088379,236.0,21.806167602539062,16.100000381469727,9.899999618530273,-23.200000762939453,-19.700000762939453,10.0,10.0,-29.299999237060547,65.80817413330078,33.0,7.0,24.0,120.0,47.0,120.0,45.400001525878906,1390.634033203125,"{""type"":""Point"",""coordinates"":[-149.61250321509203,68.62083410631436]}"
0000000000000000052e,7223.0,510.09,70.4239273071289,176.43699645996094,0.1822579950094223,0.859129786491394,8.507094383239746,67.79034423828125,137.06283569335938,120.82355499267578,1577.3018798828125,349.0,28221.0,3808.0,13813.0,26366.0,8905.0,4507.0,1361.0,545.0,15391.0,7492.0,161.0,807.0,22758.0,0.0,509.0,509.0,-0.42555105686187744,4.833386421203613,78.94,685.6777954101562,5050.31884765625,856.23,0.0,3325.964111328125,2230.97314453125,3138.01953125,2516.041015625,2406.40771484375,2439.5673828125,1323.5816650390625,577.4866943359375,3458.580078125,42.51,520.9999389648438,68.32917022705078,18.862499237060547,2.7132296562194824,18.22,1045.110595703125,18.69678497314453,9.636154174804688,13.505306243896484,191.6644287109375,22.56558609008789,65.03301239013672,66.35765838623047,52.498355865478516,38.12733840942383,53.40132141113281,1505.989990234375,0,11.0,-0.4125000238418579,377.0,22.193878173828125,14.699999809265137,6.525000095367432,-9.649999618530273,-2.366666793823242,9.866666793823242,9.866666793823242,-14.699999809265137,41.37605285644531,73.0,15.0,55.0,146.0,62.0,146.0,29.399999618530273,798.3053588867188,"{""type"":""Point"",""coordinates"":[18.862501334495104,68.32916876550952]}"
0000000000000000052b,5529.0,311.29,66.59829711914062,162.5,0.1822579950094223,0.8471148014068604,12.774069786071777,80.83306121826172,122.42633819580078,115.16976165771484,-394.2479248046875,4189.0,216042.0,3879.0,35634.0,28409.0,9326.0,2764.0,1117.0,1314.0,20766.0,8538.0,440.0,632.0,219438.0,-0.09565737843513489,1552.0,1552.0,-0.3854733109474182,12.714273452758789,18.31,200.0,791.4961547851562,341.81,0.0,-95.76914978027344,3235.837646484375,2976.57763671875,3817.677978515625,3542.39501953125,2011.756103515625,1011.59130859375,638.3901977539062,563.8343505859375,50.86,515.0001220703125,68.17916870117188,-149.6041717529297,0.0,18.31,923.3681030273438,30.65069580078125,13.23840618133545,35.663185119628906,0.7139871120452881,99.1880874633789,82.16354370117188,62.89543914794922,55.39909744262695,31.424938201904297,55.23726272583008,740.5900268554688,0,11.0,-8.625,285.0,12.98245620727539,8.600000381469727,3.700000047683716,-17.016666412353516,-12.59999942779541,3.633333444595337,3.633333444595337,-19.899999618530273,70.40734100341797,35.0,9.0,30.0,154.0,55.0,154.0,28.5,879.427734375,"{""type"":""Point"",""coordinates"":[-149.60417361432417,68.17916906517264]}"
0000000000000000010b,3712.0,279.435,154.6650390625,180.1699981689453,122.1729965209961,0.11056938767433167,131.80723571777344,136.00184631347656,168.08792114257812,154.62330627441406,2433.0341796875,273.0,18106.0,2194.0,9771.0,21207.0,8815.0,5890.0,2517.0,410.0,14515.0,7374.0,112.0,1507.0,10945.0,0.15974494814872742,1684.5,1684.5,0.0732671394944191,2.9575486183166504,229.23,600.0,11470.4560546875,728.41,40.0,3903.50048828125,1276.7467041015625,2824.01416015625,670.5704345703125,1055.12353515625,3877.959228515625,3980.102783203125,2809.59912109375,6904.43212890625,230.82,1640.0,-1.6291667222976685,37.162498474121094,6.294482231140137,2.015,1249.3524169921875,20.321395874023438,38.103851318359375,6.4270501136779785,200.0,5.1837663650512695,14.851333618164062,19.33156394958496,46.347190856933594,15.583758354187012,61.456016540527344,1469.905029296875,0,7.0,18.64583396911621,609.0,71.3888931274414,25.799999237060547,10.708333015441895,16.616666793823242,17.0,20.133333206176758,19.71666717529297,10.800000190734863,91.76432037353516,15.0,3.0,13.0,252.0,147.0,288.0,14.999999046325684,138.7191162109375,"{""type"":""Point"",""coordinates"":[37.16250044840117,-1.629168242684879]}"
00000000000000000533,4897.0,486.58,68.83610534667969,170.6929931640625,0.1564520001411438,0.858871340751648,12.467205047607422,81.18408966064453,129.86810302734375,122.26026153564453,1141.094970703125,546.0,61935.0,4110.0,19766.0,26486.0,9513.0,3634.0,1076.0,731.0,19924.0,8526.0,231.0,756.0,50982.0,0.5097324848175049,757.0,757.0,0.23185469210147858,1.9156996011734009,27.41,335.76361083984375,3662.0849609375,466.02,0.0,2237.4140625,4518.91015625,5105.125,4561.33984375,4578.79541015625,3418.722900390625,1583.32080078125,710.3706665039062,2324.616455078125,51.4,481.0,68.62083435058594,-149.6041717529297,0.0,20.56,876.068359375,30.687957763671875,22.905712127685547,5.487264156341553,187.1422882080078,28.105817794799805,184.0244598388672,115.19198608398438,34.44619369506836,42.5667839050293,50.188655853271484,1051.9599609375,0,11.0,-8.691666603088379,236.0,21.904762268066406,16.100000381469727,9.966667175292969,-23.233333587646484,-19.683332443237305,10.016666412353516,10.016666412353516,-29.399999618530273,65.06002044677734,33.0,7.0,25.0,119.0,47.0,119.0,45.5,1392.5904541015625,"{""type"":""Point"",""coordinates"":[-149.60417361432417,68.62083410631436]}"
0000000000000000049f,8751.0,3122.5,90.57589721679688,209.36599731445312,3.419329881668091,0.8198482394218445,19.004451751708984,43.244606018066406,178.54615783691406,126.70289611816406,963.9314575195312,978.9999999890658,416249.99999534985,-2421.999999972897,56916.999999364074,21190.999999763288,9825.99999989031,941.9999999895311,1332.999999985111,1123.9999999874374,20431.99999977178,8641.999999903453,378.99999999581246,1332.999999985111,157940.99999823552,0.020436668768525124,41.0,41.0,-0.010638659819960594,3.154864549636841,1678.5,0.0,2697.39990234375,2614,0.0,2942.44140625,875.62353515625,1324.6533203125,874.9061279296875,959.7069091796875,825.3322143554688,429.310791015625,187.6650390625,1857.5999755859375,1812.5,665.0,61.99583435058594,34.170833587646484,4.6733527183532715,204.5,902.030517578125,18.725391387939453,13.487911224365234,15.837142944335938,193.0587921142578,27.2560977935791,96.42881774902344,71.99127197265625,56.78110122680664,29.390886306762695,49.257080078125,9432.0,0,6.0,2.929166555404663,582.0,19.44444465637207,18.799999237060547,6.358333110809326,-8.783332824707031,-4.233333110809326,14.983333587646484,13.5,-13.899999618530273,33.75502014160156,104.0,26.0,93.0,209.0,80.0,212.0,32.69999694824219,958.8048095703125,"{""type"":""Point"",""coordinates"":[34.17083158333064,61.99583619368349]}"
00000000000000000536,9470.0,258.5,73.41658782958984,195.89199829101562,0.0,0.9850059151649475,9.601898193359375,9.601898193359375,152.6046905517578,95.3726806640625,-40.7033805847168,545.0,7370.0,1683.0,5958.0,18237.0,9450.0,7162.0,3339.0,272.0,10484.0,6335.0,77.0,1958.0,4452.0,-0.005801807157695293,190.5,190.5,-0.12962710857391357,3.239983320236206,0,0.0,473.99999968290933,161.5,0.0,255.42674255371094,5385.10498046875,5274.9345703125,5490.00048828125,5453.2939453125,3453.21240234375,1934.0283203125,1405.599853515625,314.4999997886062,196,195.0,75.4625015258789,-89.75416564941406,0.0,222.5,1531.096923828125,47.4310417175293,17.38764190673828,19.80019760131836,200.0,16.736106872558594,67.41962432861328,85.63624572753906,47.649654388427734,35.025203704833984,67.28885650634766,838.5,0,11.0,-18.183334350585938,185.0,12.625179290771484,8.0,5.883333206176758,-35.116668701171875,-35.116668701171875,1.7833333015441895,0.28333333134651184,-38.599998474121094,71.86119842529297,12.0,3.0,12.0,87.0,38.0,95.0,46.599998474121094,1535.53125,"{""type"":""Point"",""coordinates"":[-89.75416386598415,75.46249973913217]}"
0000000000000000030d,10719.0,1215,99.02808380126953,187.12899780273438,18.700700759887695,0.6125192642211914,31.970684051513672,105.06351470947266,162.75999450683594,47.851463317871094,5479.8798828125,1509.0,970630.0,3200.0,66951.0,28708.0,9539.0,2114.0,860.0,2967.0,22137.0,8757.0,909.0,592.0,887118.0,3.882204779870335E-8,0.0,0.0,-5.823306992169819E-8,0.05281316488981247,120,4257.693359375,16241.3935546875,4567.5,15.0,7278.65283203125,541.2767333984375,3537.941650390625,381.13787841796875,733.1808471679688,2809.555419921875,1757.009765625,741.1686401367188,8289.9150390625,136.5,772.0,52.19583511352539,5.0291666984558105,583.7141723632812,235.5,389.4373474121094,36.0233268737793,31.252168655395508,7.787227630615234,200.0,1.8418716192245483,158.43960571289062,67.053955078125,36.75489807128906,31.807209014892578,62.19465637207031,6275.0,0,4.0,9.704166412353516,828.0,34.14352035522461,20.0,7.375,3.2833333015441895,5.550000190734863,16.399999618530273,7.016666412353516,-1.600000023841858,18.526418685913086,206.0,47.0,165.0,202.0,87.0,253.0,21.600000381469727,540.02294921875,"{""type"":""Point"",""coordinates"":[5.029165909421558,52.195833476169646]}"
000000000000000004f0,4386.0,316.7,77.97248840332031,171.54800415039062,2.466670036315918,0.7703465819358826,11.54478645324707,70.08317565917969,148.3180694580078,136.4297332763672,2244.645751953125,1280.0,405485.0,1532.0,50805.0,29227.0,9762.0,1746.0,856.0,1558.0,23674.0,9010.0,510.0,561.0,237156.0,-0.0683991014957428,343.0,343.0,-0.10478273779153824,7.512362480163574,117.43,900.0,6853.50537109375,466.16,0.0,5521.00830078125,444.65924072265625,1641.686279296875,428.0511169433594,510.40338134765625,1405.8616943359375,792.85791015625,323.87493896484375,4144.986328125,92.52,661.0,64.77916717529297,-148.3125,0.25149521231651306,24.91,887.7437744140625,21.813199996948242,7.749183177947998,7.12703800201416,190.4786834716797,27.649860382080078,124.20696258544922,102.2013931274414,26.2643985748291,65.9739990234375,55.5745849609375,1017.719970703125,0,6.0,-2.424999952316284,290.0,21.724889755249023,19.700000762939453,9.949999809265137,-18.25,-8.966667175292969,13.933333396911621,13.933333396911621,-26.100000381469727,61.3198356628418,47.0,5.0,26.0,141.0,52.0,141.0,45.80000305175781,1337.914794921875,"{""type"":""Point"",""coordinates"":[-148.31250135307147,64.77916693933491]}"
