Aridity_Index,Bacterivores,CliMond_Annual_Mean_Radiation,CliMond_Highest_Weekly_Radiation,CliMond_Lowest_Weekly_Radiation,CliMond_Radiation_Seasonality,CliMond_Radiation_of_Coldest_Quarter,CliMond_Radiation_of_Driest_Quarter,CliMond_Radiation_of_Warmest_Quarter,CliMond_Radiation_of_Wettest_Quarter,EVI,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Contrast_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Dissimilarity_EVI,EarthEnvTexture_Entropy_EVI,EarthEnvTexture_Evenness_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTexture_Maximum_EVI,EarthEnvTexture_Range_EVI,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTexture_Std_EVI,EarthEnvTexture_Uniformity_EVI,EarthEnvTexture_Variance_EVI,EarthEnvTopoMed_Eastness,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Hillshade,EarthEnvTopoMed_Northness,EarthEnvTopoMed_Slope,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Human_Development_Percentage,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,PET,Pixel_Lat,Pixel_Long,Population_Density,Predators,SG_Bulk_density_015cm,SG_CEC_015cm,SG_Clay_Content_015cm,SG_Coarse_fragments_015cm,SG_Depth_to_bedrock,SG_Probability_of_occurrence_of_R_horizon,SG_SOC_Content_015cm,SG_SOC_Stock_005cm_to_015cm,SG_Sand_Content_015cm,SG_Silt_Content_015cm,SG_Soil_pH_H2O_015cm,Total_Number,Unidentified,WWF_Biome,WorldClim2_Annual_Mean_Temperature,WorldClim2_Annual_Precipitation,WorldClim2_Isothermality,WorldClim2_Max_Temperature_of_Warmest_Month,WorldClim2_Mean_Diurnal_Range,WorldClim2_Mean_Temperature_of_Coldest_Quarter,WorldClim2_Mean_Temperature_of_Driest_Quarter,WorldClim2_Mean_Temperature_of_Warmest_Quarter,WorldClim2_Mean_Temperature_of_Wettest_Quarter,WorldClim2_Min_Temperature_of_Coldest_Month,WorldClim2_Precipitation_Seasonality,WorldClim2_Precipitation_of_Coldest_Quarter,WorldClim2_Precipitation_of_Driest_Month,WorldClim2_Precipitation_of_Driest_Quarter,WorldClim2_Precipitation_of_Warmest_Quarter,WorldClim2_Precipitation_of_Wettest_Month,WorldClim2_Precipitation_of_Wettest_Quarter,WorldClim2_Temperature_Annual_Range,WorldClim2_Temperature_Seasonality
11957,1625.278381,99.09848785,177.5,24.31399918,0.551938117,41.3597908,160.0185394,153.5993805,35.37556076,4109.942871,630,178608,3722,34054,29286,9618,2374,960,1352,21849,8782,395,566,143697,0.10554409,58.5,58.5,-0.015404571,0.185622826,113.1151238,501.276001,10527.91895,987.8386295,55,6080.546875,627.0682373,2901.03833,347.4753113,685.5160522,2739.899902,1824.769165,965.3099365,7056.472656,683.892393,721,52.86249924,-6.912499905,40.44702911,123.5,943.3982544,19.38764763,21.1993351,15.50300121,200,29.38711166,48.28675842,50.40666962,42.96665955,36.00834274,67.37979126,3855.414938,321.5374361,4,9.850000381,863,42.23484802,18.5,7.433333397,5.716666698,13.26666641,14.73333359,6.333333492,0.899999976,19.81752777,254,55,167,184,93,266,17.60000038,374.7241516
9487,1153.5,95.18019867,172,18.64520073,0.600902736,31.55128479,92.58136749,154.5691528,159.0902252,4638.892578,530,127433,3290,28722,27934,9001,2909,1185,1233,18868,8153,328,681,99999,-0.140741467,10,10,-0.076963477,0.35481292,35,500,16515.60742,481.5,63,6925.432129,502.7772522,3052.217041,299.2455139,615.6063232,2982.085693,1915.807617,889.9139404,10305.00195,62.5,801,51.71250153,5.770833492,208.0560608,132.5,468.1010742,13.42501163,11.10968971,5.887121677,200,4.554940224,24.15426254,37.81281662,68.41629028,20.57454681,57.07445145,1900.5,35,4,9.770833015,760,35.38961029,20.70000076,8.175000191,3.033333302,5.650000095,16.79999924,4.133333206,-2.400000095,13.54017067,189,45,161,193,73,210,23.10000038,563.4611206
9268,1839,96.68848419,175.5789948,18.91600037,0.59739548,32.2337532,93.65117645,157.1379242,161.7111511,3895.909912,735,316942,2076,42601,28573,9321,2393,985,1622,19402,8331,479,614,214985,0.061795525,27,27,0.091954857,0.188028276,102,511.4753113,10432.87109,616.5,85,6081.575195,582.996521,2754.842285,338.5009155,635.3206177,2704.695068,2016.903442,1257.645874,6438.561523,174,811,51.54583359,5.854166508,273.1911011,140.5,435.5698853,12.31274796,4.675010681,5.846635818,200,4.612727642,38.35405731,39.034729,82.09153748,13.15861034,52.63398743,3687,814,4,9.774999619,752,35.10638428,20.89999962,8.25,3,5.666666508,16.88333321,4.050000191,-2.599999905,13.43382072,188,45,161,193,72,209,23.5,568.296875
9447,1363.5,99.28755951,181.6329956,19.62800026,0.593684673,33.49116135,96.02142334,161.0341492,31.13273048,3946.202637,956,379735,2262,49955,29426,9564,1614,831,1855,22465,8828,527,545,254762,-0.122724459,6,6,0.061677068,0.287749887,41.5,500,14592.40039,830.5,74,6375.955566,541.2884521,2701.815674,343.9253845,621.6256104,2587.199219,1792.88269,950.960083,9480.799805,173,816,51.61249924,5.287499905,231.24263,142.5,464.3651733,12.21816921,7.61078167,4.000738144,200,0.900244057,22.7996006,35.48537827,75.28179932,17.00760078,53.93515396,3209.5,658.5,4,9.904167175,771,35.76086807,20.70000076,8.225000381,3.333333254,5.833333492,16.83333397,4.349999905,-2.299999952,13.66283894,191,46,163,195,73,214,23,554.7131348
9582,2972.5,101.4388809,186.0579987,20.41939926,0.589768767,34.5725708,97.98569489,164.2433777,45.32432175,4658.200195,674,207296,2497,35304,29525,9468,2392,833,1505,21776,8712,419,543,147343,-0.046341717,9,9,-0.243193269,0.377919823,232.5,125.0559387,12565.3457,1763,49,6861.971191,490.2848511,3138.685791,302.0717773,612.8598633,2990.233154,1900.151978,880.3346558,7604.298828,294,823,51.62083435,5.154166698,1768.915527,162.5,490.833313,12.79027653,9.204865456,4.351243019,200,3.627040625,25.3233242,36.80833054,73.19320679,17.86334991,53.55054474,6305,880.5,4,9.916666985,789,35.28138733,20.79999924,8.149999619,3.266666651,5.833333492,16.85000038,6.849999905,-2.299999952,14.73581696,198,46,164,199,77,223,23.09999847,557.5772705
9753,2321,96.23653412,177.4230042,17.67399979,0.607814848,31.05716133,83.75636292,157.8216095,166.2293854,5199.325684,422,133078,1476,28402,28823,9281,2862,962,923,20681,8467,275,615,79896,-0.046184167,21,21,0.077071831,0.14805226,151.5,509.1903992,10859.61133,1385.5,69,7214.532715,519.1218262,3419.080078,302.4996643,648.4951172,3234.894531,2116.393311,998.3612061,6888.035156,348.5,789,51.89583206,6.545833111,275.1913452,175.5,458.4472961,10.3694191,6.976872921,5.900681019,200,0.710043192,21.29491806,33.8269577,75.28318787,17.81563759,56.51920319,5268.5,886,4,9.595832825,770,34.57446671,20.70000076,8.125,2.816666842,5.5,16.68333435,15.3166666,-2.799999952,14.99007702,187,46,156,208,77,210,23.5,568.0847168
8910,4563,99.37747192,179.0579987,20.2112999,0.584491134,34.12717819,87.00794983,160.2582245,171.1369171,3945.212158,1006,421481,2879,44841,27797,9585,2749,1152,2028,20540,8584,549,685,301327,-0.361838698,28,28,-0.204773754,0.464186728,297.5,511.4740295,17382.16211,1637.5,45,6753.285645,442.5804138,2516.176514,277.3766479,521.5484009,2347.034912,1509.809814,709.4298096,10634.99023,297.5,821,51.32916641,5.587500095,170.5405579,179.5,582.9989624,9.883038521,3.846911907,4.328423977,200,5.541842461,19.11512566,36.28378677,85.12490845,11.14030457,49.95476913,7691.5,717,4,9.883333206,732,36.0283699,20.89999962,8.466666222,3.133333445,5.849999905,16.98333359,4.116666794,-2.599999905,12.37939644,181,45,155,194,71,199,23.5,567.0310669
22243,380.25,122.2649689,180.5610046,54.93939972,0.375335693,65.54662323,65.54662323,171.768692,166.6986084,2080.680664,1333,624667,4829,61424,29343,9751,1931,856,2858,25011,9113,824,560,597936,-0.507912934,577,577,-0.004684037,31.40136337,198,682.0949097,16511.94141,1540,21,4271.78125,363.3124084,2946.232422,283.1056824,500.0838013,2862.086182,1341.014648,460.387085,10674.03809,76.83333333,1138,-43.42916489,170.1625061,0,18.75,764.6251221,34.13100433,15.66824532,29.73431778,12.53976154,74.27410889,139.142395,81.36408997,50.70702744,33.52344513,53.62368774,2282.083333,68.08333333,10,9.804166794,2532,44.70973969,18.29999924,7.958333492,5.333333492,14,14,7.933333397,0.5,31.5720768,704,125,454,501,361,908,17.79999924,352.2683411
11363,1836,96.0419693,185.6450043,16.64520073,0.631803453,32.78329849,92.11290741,159.3498535,138.5533142,5708.729492,336,66128,2332,20812,27840,9364,3385,972,993,20576,8547,245,666,44209,0,0,0,0,0.052813165,236.5,600,13954.39941,3321,0,7516.318359,514.1044922,3917.231445,334.8561401,719.9360352,3485.137207,2043.947998,831.4471436,7363.556152,228.5,729,53.24583435,6.179166794,270.9603577,195.5,371.2432556,26.17763329,36.98241043,8.03738308,200,0,44.61266327,42.55472946,17.25679016,45.54792404,62.49856949,6119.5,302,4,9.258333206,829,32.033638,19.70000076,6.983333111,2.533333302,5.016666412,16.21666718,6.400000095,-2.099999905,20.28385544,206,46,160,207,92,256,21.80000114,562.4655151
9561,2458.5,96.23653412,177.4230042,17.67399979,0.607814848,31.05716133,83.75636292,157.8216095,166.2293854,5223.813965,372,82862,1215,23839,28862,9050,2947,864,858,17943,8022,241,583,57322,-0.030809084,19.5,19.5,-0.046203896,0.157749221,67,500,13381.11035,1258.5,65,7314.779785,496.6629944,3433.87085,280.5948486,618.2128296,3107.187012,2037.756226,986.7666016,8331.288086,169,794,51.87916565,6.520833492,275.1913452,199.5,460.0637817,10.81499672,6.768390656,4.463764668,200,0.547996998,23.63311768,34.68379211,76.23316956,16.99933243,55.76019669,4503.5,351,4,9.641666412,760,34.46327591,20.79999924,8.133333206,2.883333445,5.566666603,16.73333359,15.34999943,-2.799999952,15.03159046,183,45,154,207,77,210,23.59999847,566.8406372
22168,80.6875,178.3199158,202.798996,151.3769989,0.090629749,155.9880066,187.706543,198.1268463,185.7636108,5275.255859,288,38469,2845,16084,26154,9012,4039,1353,773,17537,7967,195,830,26895,0.192834109,50,50,0.076992929,0.759514093,24.3175,16134.68164,27498.96875,543.6775,25,7095.563965,402.7272644,3964.704834,246.7165222,611.3903198,3876.67627,2185.622559,849.2276611,9629.576172,63.3625,1691,10.42916679,-83.98750305,48.84202576,2.605,999.2880249,19.21749878,34.43832397,5.987955093,200,5.899701118,45.25775146,44.31832123,38.02416992,27.68621445,53.95304108,725.4949951,10.8425,1,26.03333282,3750,76.41509247,31.5,8.100000381,25.14999962,26.73333359,27.13333321,26.03333282,20.89999962,34.58254623,1045,134,507,591,485,1238,10.60000038,79.21011353
9196,2487,96.68848419,175.5789948,18.91600037,0.59739548,32.2337532,93.65117645,157.1379242,161.7111511,4355.51123,614,258390,1318,41868,29749,9666,1920,781,1370,22454,8861,399,526,145890,-0.030868161,27,27,0.046302203,0.087503679,28,500,10426.0918,924.5,61,6478.307617,557.4677734,2922.864258,320.834259,635.0625,2816.206787,1997.290649,1105.644897,6584.208496,203.5,815,51.53749847,5.837500095,238.9771576,231.5,404.0001526,11.56146908,5.639659882,5.493787766,200,3.173828125,33.74444199,35.2437973,78.41988373,16.00331116,53.55796432,4225.5,352,4,9.800000191,750,35.05007172,20.79999924,8.166666985,3.049999952,5.683333397,16.89999962,4.083333492,-2.5,13.1157217,187,45,161,192,71,208,23.29999924,567.902832
10346,3627,102.6291199,192.4499969,20.41799927,0.599032164,34.33785248,108.5536652,167.3562317,65.74349213,4954.320313,599,295236,680,44400,29249,9244,1974,813,1245,20765,8475,388,560,159941,0,-1,-1,-2.91E-08,0.061874468,224,600,13246.9668,4742.5,21,7118.820801,485.5412292,3337.197754,320.3300781,667.6571045,2985.80835,1775.659058,771.7299805,8319.405273,56,793,51.9375,4.720833302,269.5458679,250.5,352.1860962,51.50617218,44.22687912,11.85620785,200,2.135714769,197.3241425,65.60483551,17.29159546,38.54402542,59.81140518,8952.5,52.5,4,9.862500191,821,34.81735229,20.39999962,7.625,3.433333158,5.733333111,16.61666679,7.066666603,-1.5,18.79745865,200,46,167,203,88,251,21.89999962,542.5282593
7750,135.25,162.5843048,246.5700073,82.86160278,0.345986426,104.8855438,228.5446167,224.0620728,94.02951813,3790.05542,651,162174,1117,28241,25386,9263,3851,1788,974,18607,8214,294,999,85223,0.015032164,36,36,0.526032746,2.557811499,68,9600,31057.35938,46.5,0,7093.87207,420.3601685,2479.236328,198.1353149,435.4977417,2587.720947,1659.796265,735.2977905,19655.72852,238,1556,-34.59583282,115.9124985,0.237821206,27.75,1004.136108,10.17400932,11.97416496,19.14203072,200,2.539173126,28.87288094,35.37522507,77.01706696,10.6596899,58.12413406,528.75,13.25,12,15.95833302,1206,51.42045212,24.70000076,9.050000191,12.26666641,19.71666718,19.93333244,12.26666641,7.099999905,71.6371994,587,21,69,74,217,587,17.60000038,313.6502991
10454,3635,100.42836,191.0720062,18.79269981,0.61508441,36.19535446,106.4172974,165.4111481,70.91500092,5424.388672,346,94088,939,24029,27039,9390,3380,1483,986,20166,8503,244,780,55540,0.030897772,-0.5,-0.5,-5.81E-08,0.087503679,220,600,18886.15039,4808.5,35,7479.513672,477.3174133,3549.908447,337.6450806,674.758606,3124.480713,1821.508301,744.4433594,11476.01367,279.5,769,52.17083359,4.904166698,396.0449219,405.5,400.8817444,34.6242218,29.30785179,6.052099705,200,3.850430727,166.9117584,67.26123047,37.36893845,33.49822617,61.72250748,9379.5,31.5,4,9.708333015,805,34.70319366,20.20000076,7.599999905,3.299999952,5.599999905,16.43333435,6.933333397,-1.700000048,19.00115204,196,44,157,203,87,246,21.90000153,540.2938232
10426,3235,102.6291199,192.4499969,20.41799927,0.599032164,34.33785248,108.5536652,167.3562317,65.74349213,5174.688965,468,113324,2268,27658,28711,9555,2730,972,1245,22000,8770,312,599,75601,0.015463683,-0.5,-0.5,0.030887842,0.097832069,164.5,600,16491.01563,3953,17,7268.007813,488.4925537,3441.176758,319.4982605,682.0253296,3020.56665,1803.627563,741.7162476,9851.020508,168.5,789,51.95416641,4.720833302,176.8267975,446.5,367.9952698,42.64359665,44.80632019,9.633236885,200,1.701360106,175.1740417,67.38458252,17.58001328,37.70188522,60.14046478,8284,315.5,4,9.841666222,823,34.62709427,20.39999962,7.583333492,3.433333158,5.699999809,16.58333397,7.066666603,-1.5,18.71234131,200,46,167,204,87,251,21.89999962,541.5501099
11515,2607,96.80539703,187.4689941,16.69939995,0.632797241,33.01560593,92.95018768,160.6496124,59.09707642,5799.116211,457,153261,1061,29845,26632,9223,2858,1109,1170,19178,8307,328,769,88373,0,-1,-1,0.015443884,0.061874468,129.5,600,14631.65918,2912,0,7488.246094,514.0974731,3887.013916,354.2208252,730.0529175,3446.544922,2035.97229,841.6409912,7649.833496,184,715,53.27916718,5.954166889,219.0253906,539.5,454.511261,26.76286697,32.59033203,7.974700451,200,0.390785486,61.5671196,44.06722641,25.33361435,42.13766098,62.73860168,6465,93,4,9.295833588,824,31.35658836,19.70000076,6.741666794,2.666666746,5.016666412,16.21666718,10.08333302,-1.799999952,22.18944168,200,43,153,204,92,263,21.5,558.5999756
10760,2318,100.42836,191.0720062,18.79269981,0.61508441,36.19535446,106.4172974,165.4111481,70.91500092,5842.813477,311,95364,812,24297,27979,9283,3208,1087,826,19632,8406,237,668,50519,0,-2,-2,0.030927375,0.061874468,130,598.7249756,14190.12695,9980.5,0,7527.308105,524.9301147,3832.050537,362.8780518,742.1077881,3269.776123,1980.262207,824.4046021,7576.046387,179,767,52.26250076,4.912499905,523.2387695,748.5,380.7023926,31.77050781,34.79810333,7.132374287,200,3.764349699,122.050148,58.12858582,27.49556541,37.54296112,61.82249069,13477,121.5,4,9.679166794,826,34.29339218,20.10000038,7.441666603,3.266666651,5.533333302,16.35000038,10.4333334,-1.600000024,19.95297241,202,46,162,203,89,257,21.70000076,539.03302
11112,116.5,145.1803436,209.4589996,73.26930237,0.324700356,88.05239105,137.8233643,193.7319183,159.0483856,3608.713135,305,49149,2614,18386,28185,9361,3622,928,719,19466,8392,207,642,33920,-0.198437646,622.5,622.5,-0.197214052,6.596868515,127,3677.837158,17554.24805,251.25,7,6903.749023,349.9207458,2414.156006,167.5737305,402.0511475,2525.496338,1698.892944,807.1674194,7964.880859,15.25,1240,35.70416641,-83.53749847,33.62110138,80.25,1336.024658,14.6742239,21.48774719,16.5056591,200,12.64694023,20.96964836,33.7574501,38.79728699,39.88864136,51.18673325,599.75,9.25,4,12.5,1379,37.81094742,28.89999962,12.66666698,2.983333349,13.28333282,21.63333321,19.75,-4.599999905,15.27563,341,78,281,383,147,394,33.5,757.6549072
10433,699,101.7496643,193.0540009,19.43129921,0.609949529,33.15611649,107.6880951,167.1040039,72.35746002,4999.013672,595,291133,827,45215,29350,9581,1586,786,1303,22780,8857,396,562,158482,-0.015443946,-1,-1,0.030887842,0.097832069,170.25,600,12917.40039,1229.25,18,7229.317871,506.7676392,3419.897705,309.0615234,663.2009888,3170.087646,1905.976685,819.0152588,8252.200195,104.25,769,52.13750076,4.8125,477.4523926,93.75,328.9729004,31.80423355,25.32888603,5.910542488,200,2.623225927,160.7145233,66.85617065,38.67594147,35.9694519,62.21255493,2349.25,53,4,9.733333588,803,34.39878464,20.29999924,7.533333302,3.283333302,5.583333015,16.45000076,7,-1.600000024,18.90236855,194,45,158,202,87,246,21.89999962,542.2399902
25055,252.5425,163.0127258,179.6569977,144.8549957,0.066529319,157.294693,159.4487762,170.2277679,160.0985413,5106.358887,799,266160,4026,35051,27110,8864,3475,1358,1832,19693,8220,505,746,206298,-0.343776673,243,243,-0.049824476,3.965291977,48.4575,19300,33281.33594,497.15,0,7603.008301,381.8706055,3488.003418,249.9457245,533.8313599,3181.922607,1671.762085,568.5050659,19741.72656,39.83,1370,-12.55416679,-70.09583282,1.283975601,0.7175,1303.43103,15.0129118,31.5803566,6.547044277,200,10.14762878,34.68865967,43.35276413,36.37968063,32.04175186,55.13508606,840.1699829,1.475,1,25.00833321,3434,79.19896698,31,10.21666718,23.60000038,23.61666679,25.81666565,25.71666718,18.10000038,49.0735321,429,119,391,1059,506,1411,12.89999962,97.95249939
17708,8015,119.5891037,186.4589996,46.34000015,0.431519806,57.07536316,57.07536316,174.3591614,143.5111847,1846.311401,948,762105,-358,65836,29298,9642,1431,636,2801,23959,8978,638,543,362906,-0.159934461,207,207,-0.121124938,2.792431831,1745.75,3024.921631,15437.20605,3846.5,3,7084.67627,168.3951569,1133.226318,190.445755,244.0239258,815.4887695,539.0326538,147.2174072,10151.13477,953.5,1048,-45.17083359,167.6291656,0,1268.5,663.838501,51.56471252,18.3928833,27.78474808,98.89390564,80.88948059,164.0246735,83.723526,46.32761383,35.38542175,54.01209641,16366.5,537.25,4,10.25,1856,43.90476227,18.10000038,7.683333397,5.783333302,5.783333302,14.23333359,14.16666698,0.600000024,30.05926514,323,87,323,558,247,559,17.5,342.0858459
9436,2943.5,103.2048798,187.5220032,21.18059921,0.580786288,35.84291458,99.94410706,166.1429291,37.16973877,4277.469727,617,259176,89,39623,28545,9416,2555,1008,1223,20652,8557,378,620,129423,-0.04542309,23,23,0.153110787,0.242799968,258.25,2250.585938,15447.95117,1232.75,58,6770.021973,482.65448,2886.672363,291.7117004,563.8731079,2794.812988,1815.135864,867.8919678,7945.479004,150.25,826,51.44583511,5.120833397,156.6733093,134.75,474.0163879,10.29560375,3.352720737,3.262347937,200,1.980347633,25.08645248,36.69010162,86.94740295,9.638262749,50.52324677,5984,1264.25,4,10.00833321,780,35.08771896,20.79999924,8,3.316666603,5.883333206,16.98333359,6.883333206,-2,13.42816257,195,47,165,201,75,218,22.79999924,561.9520874
13499,3476.5,139.6222992,199.9230042,71.84680176,0.325225443,85.7633667,170.9326935,184.8933868,89.30350494,3466.901611,729,151289,2025,31110,28672,9670,2727,1089,1145,21835,8795,351,618,98546,0.04924728,237,237,-0.032407053,11.04013634,1613,12800,27062.75781,317.75,0,7788.81543,251.5354462,2300.439941,149.917572,380.7846069,2301.118896,1074.783813,364.8477478,17560.70703,1062.25,1125,-38.3125,177.1625061,0.054185122,1453.5,883.569458,31.74422455,30.78981781,12.49574566,61.04358292,67.3501358,91.58968353,71.35962677,41.70295715,27.54495239,50.91548538,9397.25,1474.25,4,12.1875,1519,48.13433075,21.89999962,9.675000191,7.300000191,16.66666603,16.73333359,7.300000191,1.799999952,12.51165676,405,105,363,376,155,405,20.10000038,384.8855896
15376,4539.75,131.8824921,192.7700043,64.09899902,0.347578794,77.4630661,186.9940796,178.287384,77.4630661,3074.244385,1251,414406,1064,51950,28118,9421,1748,1011,1610,22252,8741,525,658,224978,-0.040409908,1076,1076,-0.09231519,6.317672729,5782.25,12800,22902.47656,41.25,0,7144.71875,320.0752258,2089.179688,150.5245361,364.7973633,2314.932861,1337.390015,536.1473999,14813.82422,2843.25,1045,-39.5625,176.3041687,0.107272901,1657.5,756.1040039,30.52940559,23.20318604,15.76722145,48.41204453,75.37969208,99.03573608,70.89376831,49.91635513,26.84272575,50.67407608,15982.25,1118.25,4,8.716667175,1607,44.44444275,16.70000076,7.733333588,4.449999809,7.866666794,13.10000038,4.449999809,-0.699999988,19.14494133,489,98,337,394,183,489,17.40000153,355.3700562
16013,4680.5,129.6854553,195.6670074,59.45159912,0.374587357,69.68933105,165.1902313,180.0272369,161.7202301,3851.668457,1649,883604,1895,75296,29228,9708,1346,769,2306,23801,9002,788,563,527174,0.133588552,582.5,582.5,0.245940059,13.53547668,3124.5,8479.501953,22064.88086,0,17,7520.097168,338.1658325,2320.047363,187.6934814,413.4577637,2277.438477,1225.238037,524.9318237,14196.60547,1047.5,1054,-41.75416565,172.7624969,0.058656659,1886.5,803.067627,26.29008675,20.4372139,14.12003803,67.55496979,56.57324982,91.55641937,69.22006226,51.01546097,28.5693512,53.97223282,12616,1877,4,9.354166985,1689,46.58018875,19.5,9.875,4.066666603,14.28333282,14.30000019,11.23333359,-1.700000048,15.50314617,413,95,359,396,169,486,21.20000076,417.5984192
28505,560.6475,126.6295013,188.8390045,58.41939926,0.370904595,69.45608521,152.1997681,173.774231,158.3955383,4088.151855,802,226249,1872,37148,26321,9290,2112,977,1432,18947,8264,356,782,126762,-0.028606365,192,192,0.274348676,5.257703781,163.4525,20650,18267.99219,1241.615,0,8266.819336,170.419754,2213.584229,65.70471954,267.3925781,2030.659912,876.4908447,291.7164001,12288.05762,314.87,1113,-42.67916489,171.2124939,1.058542252,19.815,906.6117554,28.91125679,25.61694145,24.07395363,131.3657227,48.38122177,116.5355759,84.82064056,43.59516144,30.67286873,52.15934372,2318.512451,18.11,4,11.28749943,3173,46.97420502,19.5,7.891666412,7.25,7.25,15.23333359,10.78333282,2.700000048,26.19858742,560,183,560,696,368,1032,16.79999924,323.4130859
14538,6920,133.5574341,194.875,65.51740265,0.344277829,78.9397049,188.6936951,180.1289215,78.9397049,3024.651367,380,36946,1303,15037,26779,8982,4526,1393,563,16281,7715,149,774,22548,0.027104458,615,615,-0.414871335,11.59294701,2661.25,12800,25504.08398,682,0,7491.878418,255.4743347,1922.973755,125.7688217,312.884491,2261.189697,1377.086792,545.6591797,17418.32617,4923.25,1074,-39.1875,176.4375,0.195042238,1955.5,951.2368774,22.84498024,22.56486893,15.60092926,31.88182068,81.38586426,71.90645599,60.1046524,54.43484497,23.23618317,51.28678131,20328.75,3186.75,4,10.2541666,1562,45.24456787,18.79999924,8.324999809,5.700000286,14.66666603,14.71666718,5.700000286,0.400000006,22.45863152,482,98,311,340,188,482,18.39999962,369.2957458
11948,1589.85,75.22467804,184.5599976,0.242667004,0.878601074,8.972301483,35.74928284,145.5216827,115.153244,1226.30957,524,129684,-58,30248,28175,9312,2396,1105,835,19022,8307,243,652,65037,-0.714040995,99.5,99.5,0.585593402,1.430132508,1100.9,300,3322.338867,35.9,0,2557.797852,3522.49585,4271.436035,3539.436523,3574.450928,2988.97583,1408.102905,648.1414795,1931.630005,780.95,467,67.4375,63.82916641,4.130405903,199.05,932.0877686,32.67248917,16.36418343,4.310875416,199.3996277,8.928768158,104.0316925,75.69643402,37.77021027,45.96733856,49.83671188,3809.800049,103.3,11,-5.654166698,559,19.71305084,17.10000038,8.358333588,-19.43333244,-14.3166666,9.899999619,9.116666794,-25.29999924,24.28551865,121,30,100,179,65,186,42.40000153,1196.959106
17028,5208.25,132.8834076,199.8070068,61.93650055,0.371870756,74.81363678,174.1175385,183.5749207,123.8965912,4188.686035,965,289084,764,42491,28620,9529,2041,929,1320,23092,8847,384,609,153134,-0.036136501,850.5,850.5,-0.163968116,18.21123314,3699.5,20650,14129.10449,245.25,0,8083.772949,225.5389404,2261.9375,105.5415039,321.7973022,2275.940674,1104.828491,440.4541016,8924.766602,2443,1030,-41.57083511,173.3208313,0.077280045,4230.5,884.1303711,30.33147812,18.11568069,21.77378654,2.884666681,84.17098999,104.687645,68.23324585,54.97316742,26.77617264,52.28200531,16837.25,1010.75,4,8.479166985,1755,44.06077194,17.10000038,7.974999905,3.916666746,13.05000019,13.05000019,5.900000095,-1,21.44455338,473,90,337,337,200,560,18.10000038,370.7085266
